 426.81604, 76.032005, 53.568005, 295.02356, 0.00048941135, 3, -1;
 267.84003, 76.032005, 53.568005, 260.86337, 0.00057238131, 3, -1;
 226.36803, 65.664009, 53.568005, 251.36293, 0.00082614878, 3, -1;
 172.80002, 400.89603, 53.568005, 25.190111, 0.00045829089, 3, -1;
 288.57602, 76.032005, 53.568005, 273.7413, 0.0004983503, 3, -1;
 609.98407, 86.400009, 53.568005, 115.96345, 0.00057531672, 3, -1;
 551.23206, 77.76001, 53.568005, 14.463507, 0.00094230362, 3, -1;
 573.69604, 77.76001, 53.568005, 239.89513, 0.00076910038, 3, -1;
 298.94403, 76.032005, 53.568005, 338.0354, 0.00047521462, 3, -1;
 563.32806, 86.400009, 53.568005, 185.1066, 0.00053809531, 3, -1;
 630.72003, 70.848007, 53.568005, 306.12924, 0.00045816496, 3, -1;
 573.69604, 86.400009, 53.568005, 124.43355, 0.00057764607, 3, -1;
 599.61603, 86.400009, 53.568005, 157.45538, 0.00060507795, 3, -1;
 580.60803, 77.76001, 53.568005, 293.86615, 0.00096373161, 3, -1;
 307.58401, 76.032005, 53.568005, 308.57416, 0.00057508599, 3, -1;
 319.68002, 69.12001, 53.568005, 252.73701, 0.00068911834, 3, -1;
 117.50401, 362.88004, 53.568005, 115.7432, 0.00049769215, 3, -1;
 589.24805, 89.85601, 53.568005, 81.19767, 0.0011099032, 3, -1;
 336.96002, 76.032005, 53.568005, 223.24153, 0.00068739871, 3, -1;
 518.40002, 76.032005, 53.568005, 311.2244, 0.00055711245, 3, -1;
 321.40802, 79.488007, 53.568005, 211.51527, 0.00055481057, 3, -1;
 611.71204, 77.76001, 53.568005, 277.52124, 0.00054056407, 3, -1;
 630.72003, 76.032005, 53.568005, 313.88983, 0.00057234784, 3, -1;
 468.28806, 76.032005, 53.568005, 260.90073, 0.00072220986, 3, -1;
 606.52808, 69.12001, 53.568005, 265.05124, 0.00080044416, 3, -1;
 604.80005, 93.312012, 53.568005, 118.45008, 0.00048702431, 3, -1;
 316.22403, 72.576004, 53.568005, 275.60388, 0.00078308576, 3, -1;
 594.43207, 70.848007, 53.568005, 260.86496, 0.00045725232, 3, -1;
 542.59204, 74.304008, 53.568005, 219.87404, 0.00098724337, 3, -1;
 447.55203, 76.032005, 53.568005, 206.72452, 0.00066534115, 3, -1;
 459.64804, 79.488007, 53.568005, 155.78795, 0.00064854958, 3, -1;
 630.72003, 67.392006, 53.568005, 303.74197, 0.00052991166, 3, -1;
 328.32004, 76.032005, 53.568005, 220.08633, 0.00045619864, 3, -1;
 388.80005, 60.480007, 53.568005, 270.88773, 0.00059514836, 3, -1;
 423.36005, 76.032005, 53.568005, 294.005, 0.00047094029, 3, -1;
 499.39206, 81.216011, 53.568005, 234.07816, 0.00053316529, 3, -1;
 520.12805, 60.480007, 53.568005, 260.90506, 0.00073202827, 3, -1;
 727.4881, 376.70404, 53.568005, 6.1978116, 0.0004851711, 3, -1;
 400.89603, 76.032005, 53.568005, 337.51245, 0.00058098068, 3, -1;
 229.82402, 62.208008, 53.568005, 268.90637, 0.0010534938, 3, -1;
 915.84009, 91.584007, 53.568005, 20.406992, 0.00064403843, 3, -1;
 387.07202, 76.032005, 53.568005, 190.79259, 0.00057573081, 3, -1;
 546.04803, 62.208008, 53.568005, 275.50974, 0.0010899563, 3, -1;
 98.49601, 331.77603, 53.568005, 176.02432, 0.0005559487, 3, -1;
 148.60802, 335.23203, 53.568005, 11.662674, 0.0005288141, 3, -1;
 563.32806, 76.032005, 53.568005, 318.58832, 0.00045540492, 3, -1;
 216.00002, 158.97601, 53.568005, 177.78372, 0.0004514507, 3, -1;
 298.94403, 65.664009, 53.568005, 294.97449, 0.00044758708, 3, -1;
 744.76807, 274.75201, 53.568005, 356.01773, 0.00044615864, 3, -1;
 665.28009, 409.53604, 53.568005, 37.514164, 0.00043867141, 3, -1;
 271.29602, 76.032005, 53.568005, 241.9223, 0.0004383476, 3, -1;
 599.61603, 76.032005, 53.568005, 242.00606, 0.00043780802, 3, -1;
 257.47202, 76.032005, 53.568005, 249.67126, 0.00043415744, 3, -1;
 414.72003, 76.032005, 53.568005, 316.05469, 0.00043147127, 3, -1;
 701.56805, 369.79202, 53.568005, 27.180811, 0.00043097683, 3, -1;
 387.07202, 70.848007, 53.568005, 253.1725, 0.0004278663, 3, -1;
 547.77606, 432.00003, 53.568005, 105.30914, 0.00042648151, 3, -1;
 461.37604, 69.12001, 53.568005, 255.49103, 0.00042582274, 3, -1;
 744.76807, 314.49603, 53.568005, 354.36414, 0.00042202315, 3, -1;
 589.24805, 157.24802, 53.568005, 235.89438, 0.00041253338, 3, -1;
 349.05603, 76.032005, 53.568005, 256.71509, 0.00041110854, 3, -1;
 622.08008, 76.032005, 53.568005, 305.15497, 0.00041044972, 3, -1;
 739.58405, 250.56003, 53.568005, 331.1492, 0.00040574098, 3, -1;
 588.90247, 89.16481, 64.281609, 97.709122, 0.00091207179, 4, -1;
 288.23044, 74.649612, 64.281609, 291.5527, 0.00050318142, 4, -1;
 518.40009, 64.281609, 64.281609, 268.71338, 0.00031617054, 4, -1;
 599.27051, 74.649612, 64.281609, 254.74632, 0.00060873048, 4, -1;
 543.28326, 74.649612, 64.281609, 279.96991, 0.00086434628, 4, -1;
 306.89285, 74.649612, 64.281609, 284.30811, 0.00061334809, 4, -1;
 574.38727, 76.723213, 64.281609, 262.40546, 0.00054462563, 4, -1;
 564.01929, 76.723213, 64.281609, 277.34793, 0.00045791312, 4, -1;
 468.63367, 78.796814, 64.281609, 227.62897, 0.00038318287, 4, -1;
 605.49127, 70.502411, 64.281609, 271.60052, 0.00065306592, 4, -1;
 914.4577, 91.238411, 64.281609, 29.437778, 0.00032541726, 4, -1;
 605.49127, 91.238411, 64.281609, 176.75832, 0.0005167842, 4, -1;
 566.0929, 70.502411, 64.281609, 289.29733, 0.00040371655, 4, -1;
 425.08807, 74.649612, 64.281609, 274.69824, 0.00041183174, 4, -1;
 518.40009, 74.649612, 64.281609, 282.16611, 0.00041302, 4, -1;
 317.26083, 74.649612, 64.281609, 251.64828, 0.0007089054, 4, -1;
 327.62885, 74.649612, 64.281609, 224.03606, 0.00044531742, 4, -1;
 319.33444, 68.42881, 64.281609, 257.19348, 0.00034683186, 4, -1;
 337.99686, 74.649612, 64.281609, 241.37686, 0.00047595685, 4, -1;
 348.36484, 74.649612, 64.281609, 256.78113, 0.00030930393, 4, -1;
 622.08008, 76.723213, 64.281609, 296.23306, 0.0010747896, 4, -1;
 447.89767, 74.649612, 64.281609, 233.35623, 0.00045771195, 4, -1;
 257.12643, 76.723213, 64.281609, 249.21436, 0.00029170295, 4, -1;
 387.76324, 74.649612, 64.281609, 249.00784, 0.00044399229, 4, -1;
 172.10883, 402.27844, 64.281609, 66.791588, 0.00031879512, 4, -1;
 549.50409, 76.723213, 64.281609, 281.71631, 0.00085327722, 4, -1;
 435.45605, 74.649612, 64.281609, 238.63268, 0.00046753659, 4, -1;
 609.63849, 87.091209, 64.281609, 174.99313, 0.00053567445, 4, -1;
 599.27051, 87.091209, 64.281609, 147.3199, 0.00049617997, 4, -1;
 561.94568, 87.091209, 64.281609, 263.50586, 0.00044265584, 4, -1;
 400.20486, 74.649612, 64.281609, 304.92386, 0.00031026965, 4, -1;
 588.90247, 153.44643, 64.281609, 202.55551, 0.00037376885, 4, -1;
 279.93604, 74.649612, 64.281609, 286.05017, 0.0006416376, 4, -1;
 609.63849, 76.723213, 64.281609, 275.34467, 0.00049235713, 4, -1;
 460.33926, 80.870415, 64.281609, 201.73512, 0.00041118811, 4, -1;
 499.73767, 80.870415, 64.281609, 212.56216, 0.0004886376, 4, -1;
 630.37451, 74.649612, 64.281609, 294.31223, 0.00078844151, 4, -1;
 588.90247, 76.723213, 64.281609, 277.36102, 0.0003788734, 4, -1;
 578.53448, 76.723213, 64.281609, 248.3783, 0.00064870727, 4, -1;
 147.22562, 333.84964, 64.281609, 7.8142853, 0.00038202171, 4, -1;
 574.38727, 87.091209, 64.281609, 331.22812, 0.00066080806, 4, -1;
 228.09604, 66.355209, 64.281609, 245.57147, 0.00045114255, 4, -1;
 298.59845, 66.355209, 64.281609, 291.06454, 0.00035149182, 4, -1;
 311.04004, 78.796814, 64.281609, 259.784, 0.00074347696, 4, -1;
 508.03207, 74.649612, 64.281609, 263.18945, 0.00029132696, 4, -1;
 118.19521, 362.88007, 64.281609, 123.99456, 0.00027723069, 4, -1;
 412.64645, 74.649612, 64.281609, 308.49197, 0.00027224899, 4, -1;
 91.238411, 199.06563, 64.281609, 166.99001, 0.00027153545, 4, -1;
 491.44327, 252.97923, 64.281609, 308.29022, 0.00026970383, 4, -1;
 580.60809, 91.238411, 64.281609, 59.570602, 0.00026285986, 4, -1;
